parent_id,judul,tipe_dokumen,kelompok,kategori,sumber,tanggal,url_sumber,file_asal,file_upload,sha256,ukuran_byte,jumlah_baris_data,siap_upload
deskriptif__artikel_dan_berita__mengapa_palangka_raya_layak_dijelajahi,Mengapa Palangka Raya Layak Dijelajahi?,pdf,deskriptif,artikel_dan_berita,post,2026-03-02,https://disparbudpora.palangkaraya.go.id/mengapa-palangka-raya-layak-dijelajahi/,deskriptif/artikel_dan_berita_pariwisata/mengapa_palangka_raya_layak_dijelajahi.pdf,documents/deskriptif/artikel_dan_berita/mengapa_palangka_raya_layak_dijelajahi.pdf,ec29e1882183da224337b97826cec1e471a8e3dadc7434761b801c7e87447c00,5930,,ya
deskriptif__artikel_dan_berita__palangka_raya_permata_hijau_di_jantung_borneo_yang_kian_bersinar,Palangka Raya: Permata Hijau di Jantung Borneo yang Kian Bersinar,pdf,deskriptif,artikel_dan_berita,post,2026-02-27,https://disparbudpora.palangkaraya.go.id/palangka-raya-permata-hijau-di-jantung-borneo-yang-kian-bersinar/,deskriptif/artikel_dan_berita_pariwisata/palangka_raya_permata_hijau_di_jantung_borneo_yang_kian_bersinar.pdf,documents/deskriptif/artikel_dan_berita/palangka_raya_permata_hijau_di_jantung_borneo_yang_kian_bersinar.pdf,8b3a0706bada6d0c719600319a60a8a119bb4f645299bfc4b5cbd59eb0ec4321,5405,,ya
deskriptif__artikel_dan_berita__kereng_bangkirai_tempat_nongkrong_paling_syahdu_di_palangka_raya,"Kereng Bangkirai, Tempat Nongkrong Paling Syahdu di Palangka Raya!",pdf,deskriptif,artikel_dan_berita,post,2026-02-26,https://disparbudpora.palangkaraya.go.id/kereng-bangkirai-tempat-nongkrong-paling-syahdu-di-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/kereng_bangkirai_tempat_nongkrong_paling_syahdu_di_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/kereng_bangkirai_tempat_nongkrong_paling_syahdu_di_palangka_raya.pdf,aa47a79db4eadfd2ffb6f31c224244516044a21dcde541e9bdf421f2ecfadede,3109,,ya
deskriptif__artikel_dan_berita__pesona_wisata_lewu_bue_harmoni_alam_dan_budaya_dayak_di_jantung_kalimantan,"Pesona Wisata Lewu Bue, Harmoni Alam dan Budaya Dayak di Jantung Kalimantan",pdf,deskriptif,artikel_dan_berita,post,2026-02-24,https://disparbudpora.palangkaraya.go.id/pesona-wisata-lewu-bue-harmoni-alam-dan-budaya-dayak-di-jantung-kalimantan/,deskriptif/artikel_dan_berita_pariwisata/pesona_wisata_lewu_bue_harmoni_alam_dan_budaya_dayak_di_jantung_kalimantan.pdf,documents/deskriptif/artikel_dan_berita/pesona_wisata_lewu_bue_harmoni_alam_dan_budaya_dayak_di_jantung_kalimantan.pdf,1986d8332fc8048b8a969f1a1e724bead58a69366226874aceee0fc2d128e647,3601,,ya
deskriptif__objek_wisata__wisata_kebun_buah_cipta_rasa_pak_slamet_sensasi_petik_buah_segar_langsung_dari_pohonnya_di_palangka_raya,Wisata Kebun Buah Cipta Rasa Pak Slamet - Sensasi Petik Buah Segar Langsung dari Pohonnya di Palangka Raya,pdf,deskriptif,objek_wisata,post,2026-02-23,https://disparbudpora.palangkaraya.go.id/wisata-kebun-buah-cipta-rasa-pak-slamet-sensasi-petik-buah-segar-langsung-dari-pohonnya-di-palangka-raya/,deskriptif/objek_wisata/wisata_kebun_buah_cipta_rasa_pak_slamet_sensasi_petik_buah_segar_langsung_dari_pohonnya_di_palangka_raya.pdf,documents/deskriptif/objek_wisata/wisata_kebun_buah_cipta_rasa_pak_slamet_sensasi_petik_buah_segar_langsung_dari_pohonnya_di_palangka_raya.pdf,6c5653b0e88588e5609d6698c14518393cfe4c65ebc064fa1456bef3ebea8dca,3615,,ya
deskriptif__objek_wisata__pasar_blauran_jantung_aktivitas_belanja_tradisional_palangka_raya,"Pasar Blauran, Jantung Aktivitas Belanja Tradisional Palangka Raya",pdf,deskriptif,objek_wisata,post,2026-02-20,https://disparbudpora.palangkaraya.go.id/pasar-blauran-jantung-aktivitas-belanja-tradisional-palangka-raya/,deskriptif/objek_wisata/pasar_blauran_jantung_aktivitas_belanja_tradisional_palangka_raya.pdf,documents/deskriptif/objek_wisata/pasar_blauran_jantung_aktivitas_belanja_tradisional_palangka_raya.pdf,4405e953eb2d8e59ecdd8a4545dda43fd85cccdaf9c410f3f6f4d60f8acab850,4556,,ya
deskriptif__artikel_dan_berita__serunya_agrowisata_petik_buah_larosa_di_palangkaraya,Serunya Agrowisata Petik Buah Larosa di Palangkaraya,pdf,deskriptif,artikel_dan_berita,post,2026-02-04,https://disparbudpora.palangkaraya.go.id/serunya-agrowisata-petik-buah-larosa-di-palangkaraya/,deskriptif/artikel_dan_berita_pariwisata/serunya_agrowisata_petik_buah_larosa_di_palangkaraya.pdf,documents/deskriptif/artikel_dan_berita/serunya_agrowisata_petik_buah_larosa_di_palangkaraya.pdf,880bed51cd8d84a26d17e879a6e526ea977147c0366e3fa72ee29fe683156504,3239,,ya
deskriptif__artikel_dan_berita__mengenal_sandung_ngabe_soekah_destinasi_wisata_budaya_bernilai_spiritual,"Mengenal Sandung Ngabe Soekah, Destinasi Wisata Budaya Bernilai Spiritual",pdf,deskriptif,artikel_dan_berita,post,2026-02-03,https://disparbudpora.palangkaraya.go.id/mengenal-sandung-ngabe-soekah-destinasi-wisata-budaya-bernilai-spiritual/,deskriptif/artikel_dan_berita_pariwisata/mengenal_sandung_ngabe_soekah_destinasi_wisata_budaya_bernilai_spiritual.pdf,documents/deskriptif/artikel_dan_berita/mengenal_sandung_ngabe_soekah_destinasi_wisata_budaya_bernilai_spiritual.pdf,a92ad3b761d5d20c895c53f172d9c4955f6442a609b1a1769a1bbd8cbfe39758,4721,,ya
deskriptif__artikel_dan_berita__dprd_kunjungan_kerja_ke_disparbudpora_palangka_raya_bahas_penguatan_citra_budaya_sebagai_daya_tarik_wisata,DPRD Kunjungan Kerja ke DISPARBUDPORA Palangka Raya Bahas Penguatan Citra Budaya sebagai Daya Tarik Wisata,pdf,deskriptif,artikel_dan_berita,post,2026-02-02,https://disparbudpora.palangkaraya.go.id/dprd-kunjungan-kerja-ke-disparbudpora-palangka-raya-bahas-penguatan-citra-budaya-sebagai-daya-tarik-wisata/,deskriptif/artikel_dan_berita_pariwisata/dprd_kunjungan_kerja_ke_disparbudpora_palangka_raya_bahas_penguatan_citra_budaya_sebagai_daya_tarik_wisata.pdf,documents/deskriptif/artikel_dan_berita/dprd_kunjungan_kerja_ke_disparbudpora_palangka_raya_bahas_penguatan_citra_budaya_sebagai_daya_tarik_wisata.pdf,993d4fd313129eaffd2a931dc249b3dfcdf445c5b95cde1af6b61372d60815cd,3488,,ya
deskriptif__objek_wisata__menjelajah_keindahan_sungai_koran_pesona_alam_yang_menyegarkan,"Menjelajah Keindahan Sungai Koran, Pesona Alam yang Menyegarkan",pdf,deskriptif,objek_wisata,post,2026-01-30,https://disparbudpora.palangkaraya.go.id/menjelajah-keindahan-sungai-koran-pesona-alam-yang-menyegarkan/,deskriptif/objek_wisata/menjelajah_keindahan_sungai_koran_pesona_alam_yang_menyegarkan.pdf,documents/deskriptif/objek_wisata/menjelajah_keindahan_sungai_koran_pesona_alam_yang_menyegarkan.pdf,1b6e93051dcacfaae724c155c5ded9a22f50e0dfeed8a2ff227cb2a07a9c6e38,4721,,ya
deskriptif__objek_wisata__menjelajah_pesona_alam_lestari_kota_palangka_raya,Menjelajah Pesona Alam Lestari Kota Palangka Raya,pdf,deskriptif,objek_wisata,post,2026-01-26,https://disparbudpora.palangkaraya.go.id/menjelajah-pesona-alam-lestari-kota-palangka-raya/,deskriptif/objek_wisata/menjelajah_pesona_alam_lestari_kota_palangka_raya.pdf,documents/deskriptif/objek_wisata/menjelajah_pesona_alam_lestari_kota_palangka_raya.pdf,27bf2a40e772b2e4a6486b43763c8a1249f3a160d4bbe8d8dfb3e47c83c9aa5b,4679,,ya
deskriptif__artikel_dan_berita__makam_kubah_kuning_destinasi_wisata_religi_bersejarah_di_kota_palangka_raya,Makam Kubah Kuning: Destinasi Wisata Religi Bersejarah di Kota Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2026-01-23,https://disparbudpora.palangkaraya.go.id/makam-kubah-kuning-destinasi-wisata-religi-bersejarah-di-kota-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/makam_kubah_kuning_destinasi_wisata_religi_bersejarah_di_kota_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/makam_kubah_kuning_destinasi_wisata_religi_bersejarah_di_kota_palangka_raya.pdf,0cd22d722fc1acc267ce16761a5993bc5892284b515c4623f45935f2cbc65b12,4788,,ya
deskriptif__artikel_dan_berita__wisata_air_hitam_kereng_bangkirai_harmoni_alam_budaya_dan_pesona_senja_palangka_raya,"Wisata Air Hitam Kereng Bangkirai: Harmoni Alam, Budaya, dan Pesona Senja Palangka Raya",pdf,deskriptif,artikel_dan_berita,post,2026-01-21,https://disparbudpora.palangkaraya.go.id/wisata-air-hitam-kereng-bangkirai-harmoni-alam-budaya-dan-pesona-senja-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/wisata_air_hitam_kereng_bangkirai_harmoni_alam_budaya_dan_pesona_senja_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/wisata_air_hitam_kereng_bangkirai_harmoni_alam_budaya_dan_pesona_senja_palangka_raya.pdf,e545c1c508b9933e2851fb38d0660b742b920b66a24c4051bf64281515bfd312,5264,,ya
deskriptif__artikel_dan_berita__susur_sungai_kahayan_menyapa_alam_dari_aliran_sungai_legendaris_kalimantan_tengah,"Susur Sungai Kahayan, Menyapa Alam dari Aliran Sungai Legendaris Kalimantan Tengah",pdf,deskriptif,artikel_dan_berita,post,2026-01-19,https://disparbudpora.palangkaraya.go.id/susur-sungai-kahayan-menyapa-alam-dari-aliran-sungai-legendaris-kalimantan-tengah/,deskriptif/artikel_dan_berita_pariwisata/susur_sungai_kahayan_menyapa_alam_dari_aliran_sungai_legendaris_kalimantan_tengah.pdf,documents/deskriptif/artikel_dan_berita/susur_sungai_kahayan_menyapa_alam_dari_aliran_sungai_legendaris_kalimantan_tengah.pdf,3e5794b845ac4065a51135b07ce11ea03fb83472d7d4a48ab2bfcbf52c0f7ce3,3761,,ya
deskriptif__objek_wisata__tajahan_tjilik_riwut_jejak_sejarah_di_tengah_alam_palangka_raya,"Tajahan Tjilik Riwut, Jejak Sejarah di Tengah Alam Palangka Raya",pdf,deskriptif,objek_wisata,post,2026-01-15,https://disparbudpora.palangkaraya.go.id/tajahan-tjilik-riwut-jejak-sejarah-di-tengah-alam-palangka-raya/,deskriptif/objek_wisata/tajahan_tjilik_riwut_jejak_sejarah_di_tengah_alam_palangka_raya.pdf,documents/deskriptif/objek_wisata/tajahan_tjilik_riwut_jejak_sejarah_di_tengah_alam_palangka_raya.pdf,c7071d1584ea0e79aafd8f818181724f380b6338462c7dd55f4f3d9bb4602394,4669,,ya
deskriptif__objek_wisata__pusat_souvenir_dan_oleh_oleh_khas_palangka_raya_di_jalan_batam,Pusat Souvenir dan Oleh-Oleh Khas Palangka Raya di Jalan Batam,pdf,deskriptif,objek_wisata,post,2026-01-14,https://disparbudpora.palangkaraya.go.id/pusat-souvenir-dan-oleh-oleh-khas-palangka-raya-di-jalan-batam/,deskriptif/objek_wisata/pusat_souvenir_dan_oleh_oleh_khas_palangka_raya_di_jalan_batam.pdf,documents/deskriptif/objek_wisata/pusat_souvenir_dan_oleh_oleh_khas_palangka_raya_di_jalan_batam.pdf,54345c8a56bf43f255aa76b8cdf9efe41c2c971a2ed939dbd8453bccfe886dc1,4386,,ya
deskriptif__artikel_dan_berita__museum_balanga_destinasi_wisata_edukasi_bernuansa_budaya_dayak,"Museum Balanga, Destinasi Wisata Edukasi Bernuansa Budaya Dayak",pdf,deskriptif,artikel_dan_berita,post,2026-01-12,https://disparbudpora.palangkaraya.go.id/museum-balanga-destinasi-wisata-edukasi-bernuansa-budaya-dayak/,deskriptif/artikel_dan_berita_pariwisata/museum_balanga_destinasi_wisata_edukasi_bernuansa_budaya_dayak.pdf,documents/deskriptif/artikel_dan_berita/museum_balanga_destinasi_wisata_edukasi_bernuansa_budaya_dayak.pdf,be6a5ae9baaefe13a20ffb720a2573a60b8c3deea15abab118757026bd37c788,4592,,ya
deskriptif__objek_wisata__mengenal_alam_kalimantan_lebih_dekat_di_taman_wisata_kum_kum,Mengenal Alam Kalimantan Lebih Dekat di Taman Wisata Kum-Kum,pdf,deskriptif,objek_wisata,post,2026-01-08,https://disparbudpora.palangkaraya.go.id/mengenal-alam-kalimantan-lebih-dekat-di-taman-wisata-kum-kum/,deskriptif/objek_wisata/mengenal_alam_kalimantan_lebih_dekat_di_taman_wisata_kum_kum.pdf,documents/deskriptif/objek_wisata/mengenal_alam_kalimantan_lebih_dekat_di_taman_wisata_kum_kum.pdf,f038f09d21672f7907ed9fe96a5eb8f50be05c9ee40dcbc0ce70ba35b5ac1250,4662,,ya
deskriptif__artikel_dan_berita__wisata_kuliner_flamboyan_pahandut_seberang_cita_rasa_lokal_di_tepi_sungai_kahayan,Wisata Kuliner Flamboyan Pahandut Seberang: Cita Rasa Lokal di Tepi Sungai Kahayan,pdf,deskriptif,artikel_dan_berita,post,2026-01-07,https://disparbudpora.palangkaraya.go.id/wisata-kuliner-flamboyan-pahandut-seberang-cita-rasa-lokal-di-tepi-sungai-kahayan/,deskriptif/artikel_dan_berita_pariwisata/wisata_kuliner_flamboyan_pahandut_seberang_cita_rasa_lokal_di_tepi_sungai_kahayan.pdf,documents/deskriptif/artikel_dan_berita/wisata_kuliner_flamboyan_pahandut_seberang_cita_rasa_lokal_di_tepi_sungai_kahayan.pdf,bcbd5c87a4b100f8b28b026068666f36dac187502a0e9b63fb1dc099c983a26d,3711,,ya
deskriptif__objek_wisata__kalawa_waterpark_wahana_seru_keluarga_di_tengah_kota_palangka_raya,"Kalawa Waterpark, Wahana Seru Keluarga di Tengah Kota Palangka Raya",pdf,deskriptif,objek_wisata,post,2026-01-06,https://disparbudpora.palangkaraya.go.id/kalawa-waterpark-wahana-seru-keluarga-di-tengah-kota-palangka-raya/,deskriptif/objek_wisata/kalawa_waterpark_wahana_seru_keluarga_di_tengah_kota_palangka_raya.pdf,documents/deskriptif/objek_wisata/kalawa_waterpark_wahana_seru_keluarga_di_tengah_kota_palangka_raya.pdf,9ab531a29b92658ec87102bf2807815dac01cebdf205ce426ba91913f9916616,4468,,ya
deskriptif__artikel_dan_berita__jembatan_kahayan_ikon_kota_dan_ruang_wisata_yang_hidup_di_palangka_raya,"Jembatan Kahayan, Ikon Kota dan Ruang Wisata yang Hidup di Palangka Raya",pdf,deskriptif,artikel_dan_berita,post,2026-01-05,https://disparbudpora.palangkaraya.go.id/jembatan-kahayan-ikon-kota-dan-ruang-wisata-yang-hidup-di-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/jembatan_kahayan_ikon_kota_dan_ruang_wisata_yang_hidup_di_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/jembatan_kahayan_ikon_kota_dan_ruang_wisata_yang_hidup_di_palangka_raya.pdf,19ba9a6f279a68fcb2496496e9b72e3cff6888301a5d64aab27379826bc9b4ca,4597,,ya
deskriptif__objek_wisata__menepi_sejenak_di_danau_hanjalutung_wisata_alam_penuh_makna,"Menepi Sejenak di Danau Hanjalutung, Wisata Alam Penuh Makna",pdf,deskriptif,objek_wisata,post,2026-01-02,https://disparbudpora.palangkaraya.go.id/menepi-sejenak-di-danau-hanjalutung-wisata-alam-penuh-makna/,deskriptif/objek_wisata/menepi_sejenak_di_danau_hanjalutung_wisata_alam_penuh_makna.pdf,documents/deskriptif/objek_wisata/menepi_sejenak_di_danau_hanjalutung_wisata_alam_penuh_makna.pdf,5180186ae32b5dafbf76873ad48e7b34af892e132d2afe0492ac754881e496ef,4776,,ya
deskriptif__objek_wisata__mengenal_betang_mandala_wisata_eka_tingang_nganderang_destinasi_budaya_kalimantan_tengah,"Mengenal Betang Mandala Wisata ""Eka Tingang Nganderang"", Destinasi Budaya Kalimantan Tengah",pdf,deskriptif,objek_wisata,post,2025-12-31,https://disparbudpora.palangkaraya.go.id/mengenal-betang-mandala-wisata-eka-tingang-nganderang-destinasi-budaya-kalimantan-tengah/,deskriptif/objek_wisata/mengenal_betang_mandala_wisata_eka_tingang_nganderang_destinasi_budaya_kalimantan_tengah.pdf,documents/deskriptif/objek_wisata/mengenal_betang_mandala_wisata_eka_tingang_nganderang_destinasi_budaya_kalimantan_tengah.pdf,9a6e14ba4d6287687916e313b9805ef578d4d4bfb33fd09006f6ab617000b1f5,4702,,ya
deskriptif__artikel_dan_berita__pesona_taman_wisata_alam_bukit_tangkiling_surga_hijau_di_sekitar_palangka_raya,"Pesona Taman Wisata Alam Bukit Tangkiling, Surga Hijau di Sekitar Palangka Raya",pdf,deskriptif,artikel_dan_berita,post,2025-12-29,https://disparbudpora.palangkaraya.go.id/pesona-taman-wisata-alam-bukit-tangkiling-surga-hijau-di-sekitar-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/pesona_taman_wisata_alam_bukit_tangkiling_surga_hijau_di_sekitar_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/pesona_taman_wisata_alam_bukit_tangkiling_surga_hijau_di_sekitar_palangka_raya.pdf,42bb2d6e456863a1f9ed3fa50a650a0ce74350701f37eeca84cce6c2cac531a5,4638,,ya
deskriptif__artikel_dan_berita__menjelajah_pulau_kaja_surga_kecil_di_aliran_sungai_kahayan,"Menjelajah Pulau Kaja, Surga Kecil di Aliran Sungai Kahayan",pdf,deskriptif,artikel_dan_berita,post,2025-12-17,https://disparbudpora.palangkaraya.go.id/menjelajah-pulau-kaja-surga-kecil-di-aliran-sungai-kahayan/,deskriptif/artikel_dan_berita_pariwisata/menjelajah_pulau_kaja_surga_kecil_di_aliran_sungai_kahayan.pdf,documents/deskriptif/artikel_dan_berita/menjelajah_pulau_kaja_surga_kecil_di_aliran_sungai_kahayan.pdf,933d7e5c2db2bdd6d73e6d727ae80c77fe02684eac7c7541ac7814af2f7d6bc5,4909,,ya
deskriptif__objek_wisata__bumi_perkemahan_nyaru_menteng_tempat_terbaik_untuk_menyatu_dengan_alam,"Bumi Perkemahan Nyaru Menteng, Tempat Terbaik untuk Menyatu dengan Alam",pdf,deskriptif,objek_wisata,post,2025-12-15,https://disparbudpora.palangkaraya.go.id/bumi-perkemahan-nyaru-menteng-tempat-terbaik-untuk-menyatu-dengan-alam/,deskriptif/objek_wisata/bumi_perkemahan_nyaru_menteng_tempat_terbaik_untuk_menyatu_dengan_alam.pdf,documents/deskriptif/objek_wisata/bumi_perkemahan_nyaru_menteng_tempat_terbaik_untuk_menyatu_dengan_alam.pdf,092ec080483ba3709ee2ec37b01dea011aeb6be6fd2907f3a4fcd1f5ddfd8896,4647,,ya
deskriptif__objek_wisata__mengintip_pesona_desa_wisata_sei_gohong_yang_bikin_betah,Mengintip Pesona Desa Wisata Sei Gohong yang Bikin Betah,pdf,deskriptif,objek_wisata,post,2025-12-12,https://disparbudpora.palangkaraya.go.id/mengintip-pesona-desa-wisata-sei-gohong-yang-bikin-betah/,deskriptif/objek_wisata/mengintip_pesona_desa_wisata_sei_gohong_yang_bikin_betah.pdf,documents/deskriptif/objek_wisata/mengintip_pesona_desa_wisata_sei_gohong_yang_bikin_betah.pdf,02f0a492768c482a11feb97bcab1377b6fd1d4c9287d62272b453768c0d5bc05,4647,,ya
deskriptif__objek_wisata__pemancingan_anugrah_palangka_raya_serunya_santai_nikmatnya_menjaring_ikan_di_tengah_kota,"Pemancingan Anugrah Palangka Raya: Serunya Santai, Nikmatnya Menjaring Ikan di Tengah Kota",pdf,deskriptif,objek_wisata,post,2025-12-09,https://disparbudpora.palangkaraya.go.id/pemancingan-anugrah-palangka-raya-serunya-santai-nikmatnya-menjaring-ikan-di-tengah-kota/,deskriptif/objek_wisata/pemancingan_anugrah_palangka_raya_serunya_santai_nikmatnya_menjaring_ikan_di_tengah_kota.pdf,documents/deskriptif/objek_wisata/pemancingan_anugrah_palangka_raya_serunya_santai_nikmatnya_menjaring_ikan_di_tengah_kota.pdf,75b9e9e48a7699d740f2305b713ac2cea27067c0f3bc1268046e287190859e54,4758,,ya
deskriptif__artikel_dan_berita__menjelajah_keindahan_bukit_wisata_kanarakan,Menjelajah Keindahan Bukit Wisata Kanarakan,pdf,deskriptif,artikel_dan_berita,post,2025-12-05,https://disparbudpora.palangkaraya.go.id/menjelajah-keindahan-bukit-wisata-kanarakan/,deskriptif/artikel_dan_berita_pariwisata/menjelajah_keindahan_bukit_wisata_kanarakan.pdf,documents/deskriptif/artikel_dan_berita/menjelajah_keindahan_bukit_wisata_kanarakan.pdf,ae4aac4b6f79d6274dea78fb9f6bc48efc3335194f3caa48f48293dc0d3027df,3567,,ya
deskriptif__objek_wisata__arboretum_nyaru_menteng_tempat_pas_buat_napas_santai_dan_dekat_dari_kota,"Arboretum Nyaru Menteng, Tempat Pas Buat Napas, Santai, dan Dekat dari Kota",pdf,deskriptif,objek_wisata,post,2025-12-03,https://disparbudpora.palangkaraya.go.id/arboretum-nyaru-menteng-tempat-pas-buat-napas-santai-dan-dekat-dari-kota/,deskriptif/objek_wisata/arboretum_nyaru_menteng_tempat_pas_buat_napas_santai_dan_dekat_dari_kota.pdf,documents/deskriptif/objek_wisata/arboretum_nyaru_menteng_tempat_pas_buat_napas_santai_dan_dekat_dari_kota.pdf,43e7979febbf9ef76aefd3ae5f3ecc46848896de012ff6e88a47eacd0fe918b0,4527,,ya
deskriptif__objek_wisata__danau_tahai_pesona_alam_tenang_di_pinggiran_palangka_raya,"Danau Tahai, Pesona Alam Tenang di Pinggiran Palangka Raya",pdf,deskriptif,objek_wisata,post,2025-11-27,https://disparbudpora.palangkaraya.go.id/danau-tahai-pesona-alam-tenang-di-pinggiran-palangka-raya/,deskriptif/objek_wisata/danau_tahai_pesona_alam_tenang_di_pinggiran_palangka_raya.pdf,documents/deskriptif/objek_wisata/danau_tahai_pesona_alam_tenang_di_pinggiran_palangka_raya.pdf,22364b55c6fb041230c3b5bc221dabadfbeb457880fc5fd503e227997b613450,5144,,ya
deskriptif__artikel_dan_berita__sandung_bawi_kuwu_warisan_sakral_yang_memikat_wisatawan_budaya_di_kalimantan_tengah,"Sandung Bawi Kuwu, Warisan Sakral yang Memikat Wisatawan Budaya di Kalimantan Tengah",pdf,deskriptif,artikel_dan_berita,post,2025-11-26,https://disparbudpora.palangkaraya.go.id/sandung-bawi-kuwu-warisan-sakral-yang-memikat-wisatawan-budaya-di-kalimantan-tenga/,deskriptif/artikel_dan_berita_pariwisata/sandung_bawi_kuwu_warisan_sakral_yang_memikat_wisatawan_budaya_di_kalimantan_tenga.pdf,documents/deskriptif/artikel_dan_berita/sandung_bawi_kuwu_warisan_sakral_yang_memikat_wisatawan_budaya_di_kalimantan_tengah.pdf,cb6d0f4b1cc719dc506eb773b080962b9c7c42cdc759e91d3e0abb254ff5a862,5052,,ya
deskriptif__artikel_dan_berita__drs_nahson_taway_walikota_palangka_raya_ke_8_yang_mengukir_prestasi_dan_membangun_fondasi_kota_cantik,Drs. Nahson Taway: Walikota Palangka Raya ke-8 yang Mengukir Prestasi dan Membangun Fondasi Kota CANTIK,pdf,deskriptif,artikel_dan_berita,post,2025-11-11,https://disparbudpora.palangkaraya.go.id/drs-nahson-taway-walikota-palangka-raya-ke-8-yang-mengukir-prestasi-dan-membangun-fondasi-kota-cantik/,deskriptif/artikel_dan_berita_pariwisata/drs_nahson_taway_walikota_palangka_raya_ke_8_yang_mengukir_prestasi_dan_membangun_fondasi_kota_cantik.pdf,documents/deskriptif/artikel_dan_berita/drs_nahson_taway_walikota_palangka_raya_ke_8_yang_mengukir_prestasi_dan_membangun_fondasi_kota_cantik.pdf,2f925e1a6b483c6f943caa6320dd67dfc9f61b547c9c125446dbd3c1b968dc53,6240,,ya
deskriptif__artikel_dan_berita__drs_donnis_nixoni_singaraca_pencetus_slogan_palangka_raya_kota_cantik,"Drs. Donnis Nixoni Singaraca, Pencetus Slogan Palangka Raya Kota CANTIK",pdf,deskriptif,artikel_dan_berita,post,2025-11-10,https://disparbudpora.palangkaraya.go.id/drs-donnis-nixoni-singaraca-pencetus-slogan-palangka-raya-kota-cantik/,deskriptif/artikel_dan_berita_pariwisata/drs_donnis_nixoni_singaraca_pencetus_slogan_palangka_raya_kota_cantik.pdf,documents/deskriptif/artikel_dan_berita/drs_donnis_nixoni_singaraca_pencetus_slogan_palangka_raya_kota_cantik.pdf,295218a228d7ac42eac5d720200c445ad1b5d35472530e88918146daec5b098e,4655,,ya
deskriptif__artikel_dan_berita__dinas_pariwisata_hadir_dalam_rapat_evaluasi_peraturan_daerah_di_dprd_kota_palangka_raya,Dinas Pariwisata Hadir Dalam Rapat Evaluasi Peraturan Daerah di DPRD Kota Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2025-10-23,https://disparbudpora.palangkaraya.go.id/dinas-pariwisata-hadir-dalam-rapat-evaluasi-peraturan-daerah-di-dprd-kota-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/dinas_pariwisata_hadir_dalam_rapat_evaluasi_peraturan_daerah_di_dprd_kota_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/dinas_pariwisata_hadir_dalam_rapat_evaluasi_peraturan_daerah_di_dprd_kota_palangka_raya.pdf,85dcdc655dac675da90f691dd79a353c752f7e2337a69e3d00a86f70d7b6b398,3000,,ya
deskriptif__artikel_dan_berita__susur_sungai_kahayan_menikmati_palangka_raya_dari_lembaran_air_yang_berbicara,Susur Sungai Kahayan : Menikmati Palangka Raya dari Lembaran Air yang Berbicara,pdf,deskriptif,artikel_dan_berita,post,2025-10-21,https://disparbudpora.palangkaraya.go.id/susur-sungai-kahayan-menikmati-palangka-raya-dari-lembaran-air-yang-berbicara/,deskriptif/artikel_dan_berita_pariwisata/susur_sungai_kahayan_menikmati_palangka_raya_dari_lembaran_air_yang_berbicara.pdf,documents/deskriptif/artikel_dan_berita/susur_sungai_kahayan_menikmati_palangka_raya_dari_lembaran_air_yang_berbicara.pdf,86710da171145f28feddeaffcdabe344a490d46a54dadf9cca777ea7d549bddc,5896,,ya
deskriptif__artikel_dan_berita__tradisi_teknologi_duet_maut_promosi_wisata_palangka_raya,Tradisi & Teknologi: Duet Maut Promosi Wisata Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2025-10-20,https://disparbudpora.palangkaraya.go.id/tradisi-teknologi-duet-maut-promosi-wisata-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/tradisi_teknologi_duet_maut_promosi_wisata_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/tradisi_teknologi_duet_maut_promosi_wisata_palangka_raya.pdf,88a198d463c5e1ff1bfb44257ecaecfae318753ffebe2dab41208ba7261f1caf,6840,,ya
